province_id,state_id,impassable_state,batch_index
4389,881,no,12
4390,1051,no,12
4391,732,no,12
4392,289,no,12
4393,979,no,12
4394,402,no,12
4395,983,no,12
4396,333,no,12
4397,1017,no,12
4398,386,no,12
4399,1025,no,12
4400,399,no,12
4401,1066,no,12
4402,369,no,12
4403,753,no,12
4404,409,no,12
4405,286,no,12
4406,1058,no,12
4407,601,no,12
4408,994,no,12
4409,334,no,12
4410,438,no,12
4411,582,no,12
4412,336,no,12
4413,473,no,12
4414,424,no,12
4415,520,no,12
4416,423,no,12
4417,468,no,12
4418,979,no,12
4419,863,no,12
4420,423,no,12
4421,737,no,12
4422,468,no,12
4423,1027,no,12
4424,1060,no,12
4425,998,no,12
4426,467,no,12
4427,1026,no,12
4428,473,no,12
4429,626,no,12
4430,464,no,12
4431,1037,no,12
4432,465,no,12
4433,1078,no,12
4434,335,no,12
4435,985,no,12
4436,502,no,12
4437,396,no,12
4440,455,no,12
4441,520,no,12
4442,261,no,12
4444,372,no,12
4445,357,no,12
4446,1048,no,12
4449,373,no,12
4450,308,no,12
4452,369,no,12
4453,285,no,12
4454,288,no,12
4455,644,no,12
4457,300,no,12
4458,229,no,12
4459,435,no,12
4462,520,no,12
4463,232,no,12
4464,370,no,12
4467,732,no,12
4468,669,no,12
4469,615,no,12
4472,427,no,12
4473,229,no,12
4476,315,no,13
4477,229,no,13
4478,285,no,13
4480,602,no,13
4481,521,no,13
4482,584,no,13
4486,554,no,13
4487,520,no,13
4488,823,no,13
4491,364,no,13
4492,881,no,13
4493,1056,no,13
4495,611,no,13
4496,869,no,13
4499,585,no,13
4500,285,no,13
4501,325,no,13
4502,521,no,13
4503,328,no,13
4504,603,no,13
4505,872,no,13
4506,714,no,13
4507,371,no,13
4508,395,no,13
4509,669,no,13
4510,370,no,13
4511,868,no,13
4512,350,no,13
4513,426,no,13
4514,610,no,13
4515,889,no,13
4516,435,no,13
4517,521,no,13
4518,378,no,13
4519,607,no,13
4520,872,no,13
4521,379,no,13
4522,371,no,13
4523,587,no,13
4524,669,no,13
4525,621,no,13
4526,489,no,13
4527,396,no,13
4528,681,no,13
4529,671,no,13
4530,521,no,13
4531,396,no,13
4532,603,no,13
4533,944,no,13
4534,231,no,13
4535,371,no,13
4536,754,no,13
4537,1056,no,13
4538,615,no,13
4539,670,no,13
4540,373,no,13
4541,288,no,13
4542,742,no,13
4543,1079,no,13
4544,435,no,13
4545,229,no,13
4546,521,no,13
4547,607,no,13
4548,503,no,13
4549,584,no,13
4550,554,no,13
4551,717,no,13
4552,669,no,13
4553,420,no,13
4554,1068,no,13
4555,612,no,13
4556,719,no,13
4557,984,no,13
4558,442,no,13
4559,747,no,13
4560,521,no,13
4561,715,no,13
4562,455,no,13
4563,584,no,13
4564,673,no,13
4565,370,no,13
4566,289,no,13
4567,372,no,13
4568,670,no,13
4569,373,no,13
4570,496,no,13
4571,435,no,13
4572,328,no,13
4573,278,no,13
4574,455,no,13
4575,502,no,13
4576,536,no,13
4577,375,no,13
4578,404,no,13
4579,738,no,13
4580,266,no,13
4581,402,no,13
4582,868,no,13
4583,800,no,13
4584,719,no,13
4585,640,no,13
4586,383,no,13
4587,944,no,13
4588,998,no,13
4589,502,no,13
4590,395,no,13
4591,455,no,13
4592,714,no,13
4593,1057,no,13
4594,367,no,13
4595,881,no,13
4596,741,no,13
4597,372,no,13
4598,319,no,13
4599,584,no,13
4600,315,no,13
4601,261,no,13
4602,278,no,13
4603,455,no,13
4604,502,no,13
4605,231,no,13
4606,607,no,13
4607,379,no,13
4608,1051,no,13
4609,420,no,13
4610,381,no,13
4611,304,no,13
4612,611,no,13
4613,670,no,13
4614,229,no,13
4615,1079,no,13
4616,430,no,13
4617,499,no,13
4618,823,no,13
4619,1036,no,13
4620,587,no,13
4621,335,no,13
4622,367,no,13
4623,464,no,13
4624,304,no,13
4625,372,no,13
4626,640,no,13
4627,816,no,13
4628,594,no,13
4629,405,no,13
4630,522,no,13
4631,602,no,13
4632,521,no,13
4633,715,no,13
4634,615,no,13
4635,1073,yes,13
4636,404,no,13
4637,420,no,13
4638,402,no,13
4639,741,no,13
4640,813,no,13
4641,318,no,13
4642,715,no,13
4643,278,no,13
4644,431,no,13
4645,522,no,13
4646,536,no,13
4647,690,no,13
4648,872,no,13
4649,714,no,13
4650,370,no,13
4651,589,no,13
4652,1049,no,13
4653,364,no,13
4654,999,no,13
4655,817,no,13
4656,594,no,13
4657,378,no,13
4658,285,no,13
4659,403,no,13
4660,230,no,13
4661,588,no,13
4664,391,no,13
4665,569,no,13
4666,861,no,13
4668,380,no,13
4669,579,no,13
4670,882,no,13
4673,285,no,13
4674,588,no,13
4675,563,no,13
4677,563,no,13
4678,471,no,13
4680,329,no,13
4681,578,no,13
4682,617,no,13
4685,882,no,13
4686,404,no,13
4687,576,no,13
4690,568,no,13
4691,392,no,13
4692,516,no,13
4695,865,no,13
4696,719,no,13
4697,330,no,13
4700,571,no,13
4701,657,no,13
4703,575,no,13
4704,760,no,13
4705,563,no,13
4709,617,no,13
4710,580,no,13
4711,568,no,13
4714,618,no,13
4715,580,no,13
4716,564,no,13
4718,1079,no,13
4719,563,no,13
4720,332,no,13
4723,381,no,13
4724,568,no,13
4725,657,no,13
4726,574,no,13
4727,378,no,13
4728,637,no,13
4729,817,no,13
4730,577,no,13
4731,561,no,13
4732,330,no,13
4733,516,no,13
4734,570,no,13
4735,891,no,13
4736,379,no,13
4737,575,no,13
4738,394,no,13
4739,469,no,13
4740,383,no,13
4741,388,no,13
4742,380,no,13
4743,576,no,13
4744,822,no,13
4745,761,no,13
4746,580,no,13
4747,386,no,13
4748,1079,no,13
4749,384,no,13
4750,567,no,13
4751,818,no,13
4752,574,no,13
4753,866,no,13
4754,403,no,13
4755,1000,no,13
4756,367,no,13
4757,383,no,13
4758,573,no,13
4759,389,no,14
4760,384,no,14
4761,824,no,14
4762,565,no,14
4763,285,no,14
4764,589,no,14
4765,470,no,14
4766,564,no,14
4767,578,no,14
4768,732,no,14
4769,863,no,14
4770,617,no,14
4771,577,no,14
4772,389,no,14
4773,586,no,14
4774,580,no,14
4775,682,no,14
4776,517,no,14
4777,818,no,14
4778,387,no,14
4779,657,no,14
4780,403,no,14
4781,654,no,14
4782,568,no,14
4783,1040,no,14
4784,682,no,14
4785,576,no,14
4786,817,no,14
4787,332,no,14
4788,618,no,14
4789,569,no,14
4790,467,no,14
4791,517,no,14
4792,819,no,14
4793,569,no,14
4794,381,no,14
4795,565,no,14
4796,377,no,14
4797,566,no,14
4798,574,no,14
4799,379,no,14
4800,654,no,14
4801,330,no,14
4802,398,no,14
4803,40,no,14
4804,284,no,14
4805,657,no,14
4806,570,no,14
4807,391,no,14
4808,567,no,14
4809,714,no,14
4810,562,no,14
4811,383,no,14
4812,878,no,14
4813,653,no,14
4814,383,no,14
4815,566,no,14
4816,379,no,14
4817,577,no,14
4818,568,no,14
4819,1080,no,14
4820,381,no,14
4821,574,no,14
4822,681,no,14
4823,618,no,14
4824,403,no,14
4825,1000,no,14
4826,385,no,14
4827,578,no,14
4828,619,no,14
4829,657,no,14
4830,384,no,14
4831,576,no,14
4832,563,no,14
4833,463,no,14
4834,394,no,14
4835,564,no,14
4836,285,no,14
4837,564,no,14
4838,388,no,14
4839,390,no,14
4840,570,no,14
4841,409,no,14
4842,576,no,14
4843,760,no,14
4844,560,no,14
4845,586,no,14
4846,580,no,14
4847,561,no,14
4848,463,no,14
4849,618,no,14
4850,590,no,14
4851,545,no,14
4852,761,no,14
4853,568,no,14
4854,393,no,14
4855,574,no,14
4856,817,no,14
4857,388,no,14
4858,817,no,14
4859,516,no,14
4860,388,no,14
4861,100,no,14
4862,330,no,14
4863,388,no,14
4864,285,no,14
4865,380,no,14
4866,570,no,14
4867,588,no,14
4868,565,no,14
4869,682,no,14
4870,473,no,14
4871,383,no,14
4872,467,no,14
4873,819,no,14
4874,398,no,14
4875,682,no,14
4876,714,no,14
4877,473,no,14
4878,877,no,14
4879,541,no,14
4880,390,no,14
4881,562,no,14
4882,820,no,14
4883,436,no,14
4884,375,no,14
4887,485,no,14
4888,754,no,14
4889,900,no,14
4891,410,no,14
4892,307,no,14
4893,415,no,14
4896,750,no,14
4897,774,no,14
4898,482,no,14
4900,757,no,14
4901,420,no,14
4902,775,yes,14
4903,514,yes,14
4904,474,no,14
4908,483,no,14
4909,559,no,14
4910,457,no,14
4913,515,yes,14
4914,604,no,14
4915,433,no,14
4918,886,no,14
4919,374,no,14
4920,699,no,14
4923,732,no,14
4924,293,no,14
4925,1041,no,14
4927,556,no,14
4928,411,no,14
4932,678,no,14
4933,462,no,14
4934,310,no,14
4937,747,no,14
4938,902,no,14
4939,622,no,14
4941,890,no,14
4942,307,no,14
4943,1001,no,14
4946,481,no,14
4947,759,no,14
4948,272,no,14
4949,1008,no,14
4950,436,no,14
4951,1010,no,14
4952,558,no,14
4953,436,no,14
4954,840,no,14
4955,375,no,14
4956,479,no,14
4957,780,no,14
4958,584,no,14
4959,412,no,14
4960,746,no,14
4961,551,no,14
4962,273,yes,14
4963,551,no,14
4964,604,no,14
4965,474,no,14
4966,412,no,14
4967,281,no,14
4968,857,no,14
4969,493,no,14
4970,513,no,14
4971,433,no,14
4972,902,no,14
4973,1042,no,14
4974,854,no,14
4975,376,no,14
4976,659,no,14
4977,483,no,14
4978,774,no,14
4979,440,no,14
4980,939,no,14
4981,679,no,14
4982,687,no,14
4983,411,no,14
4984,433,no,14
4985,268,no,14
4986,746,no,14
4987,323,no,14
4988,369,no,14
4989,701,no,14
4990,445,no,14
4991,313,no,14
4992,665,no,14
4993,294,no,14
4994,322,no,14
4995,836,no,14
4996,998,no,14
4997,901,no,14
4998,987,no,14
4999,752,no,14
5000,307,no,14
5001,375,no,14
5002,438,no,14
5003,584,no,14
5004,273,yes,14
5005,413,no,14
5006,858,no,14
5007,1032,no,14
5008,968,yes,14
5009,747,no,14
5010,271,no,14
5011,322,no,14
5012,699,no,14
5013,779,no,14
5014,676,no,14
5015,479,no,14
5016,287,yes,14
5017,550,no,14
5018,601,no,14
5019,427,no,14
5020,1008,no,14
5021,479,no,14
5022,375,no,14
5023,649,no,14
5024,292,no,14
5025,1045,no,14
5026,486,no,14
5027,855,no,14
5028,901,no,14
5029,416,no,14
5030,750,no,14
5031,616,no,14
5032,425,no,14
5033,757,no,15
5034,557,no,15
5035,514,yes,15
5036,773,no,15
5037,856,no,15
5038,375,no,15
5039,780,no,15
5040,438,no,15
5041,908,no,15
5042,441,no,15
5043,444,no,15
5044,376,no,15
5045,556,no,15
5046,462,no,15
5047,550,no,15
5048,605,no,15
5049,1015,no,15
5050,421,no,15
5051,305,no,15
5052,478,no,15
5053,513,no,15
5054,773,no,15
5055,438,no,15
5056,307,no,15
5057,1044,no,15
5058,857,no,15
5059,367,no,15
5060,887,no,15
5061,375,no,15
5062,732,no,15
5063,427,no,15
5064,1008,no,15
5065,559,no,15
5066,485,no,15
5067,411,no,15
5068,269,no,15
5069,457,no,15
5070,779,no,15
5071,483,no,15
5072,325,no,15
5073,416,no,15
5074,992,no,15
5075,988,no,15
5076,756,no,15
5077,557,no,15
5078,452,no,15
5079,547,no,15
5080,601,no,15
5081,678,no,15
5082,1006,no,15
5083,495,no,15
5084,660,no,15
5085,375,no,15
5086,438,no,15
5087,619,no,15
5088,489,no,15
5089,413,no,15
5090,365,no,15
5091,550,no,15
5092,744,no,15
5093,292,no,15
5094,758,no,15
5095,514,yes,15
5096,438,no,15
5097,843,no,15
5098,1001,no,15
5099,679,no,15
5100,1044,no,15
5101,898,no,15
5102,601,no,15
5103,374,no,15
5104,427,no,15
5105,988,no,15
5106,275,no,15
5107,935,no,15
5110,502,no,15
5112,501,no,15
5115,505,no,15
5117,295,no,15
5118,949,no,15
5119,467,no,15
5120,305,no,15
5121,950,no,15
5125,522,no,15
5128,543,no,15
5131,951,no,15
5134,285,no,15
5135,1073,yes,15
5136,775,yes,15
5138,674,no,15
5139,539,no,15
5143,509,no,15
5146,506,no,15
5148,505,no,15
5151,941,no,15
5152,958,no,15
5153,937,no,15
5154,893,no,15
5155,896,no,15
5156,944,no,15
5157,438,no,15
5158,540,no,15
5159,949,no,15
5160,904,no,15
5161,285,no,15
5162,491,no,15
5163,956,no,15
5164,897,no,15
5165,688,no,15
5166,494,no,15
5167,501,no,15
5168,936,no,15
5169,950,no,15
5170,522,no,15
5171,506,no,15
5172,500,no,15
5173,954,no,15
5174,499,no,15
5175,522,no,15
5176,1022,yes,15
5177,544,no,15
5178,944,no,15
5179,302,no,15
5180,546,no,15
5181,518,no,15
5182,936,no,15
5183,519,no,15
5184,958,no,15
5185,543,no,15
5186,501,no,15
5187,518,no,15
5188,487,no,15
5189,893,no,15
5190,303,no,15
5191,279,no,15
5192,952,no,15
5193,753,no,15
5194,499,no,15
5195,723,no,15
5196,905,no,15
5197,519,no,15
5198,873,no,15
5199,771,no,15
5200,504,no,15
5201,507,no,15
5202,492,no,15
5203,681,no,15
5204,937,no,15
5205,393,no,15
5206,1075,yes,15
5207,870,no,15
5208,505,no,15
5209,507,no,15
5210,905,no,15
5211,519,no,15
5212,544,no,15
5213,509,no,15
5214,969,no,15
5215,507,no,15
5216,964,yes,15
5217,275,no,15
5218,499,no,15
5219,958,no,15
5220,497,no,15
5221,771,no,15
5222,543,no,15
5223,496,no,15
5224,546,no,15
5225,519,no,15
5226,1022,yes,15
5227,521,no,15
5228,952,no,15
5229,302,no,15
5230,302,no,15
5231,275,no,15
5232,965,yes,15
5239,867,no,15
5264,822,no,15
5283,972,no,15
5291,18,no,15
5310,323,no,15
5317,488,no,15
5736,759,no,15
6008,772,no,15
6009,111,no,15
6010,917,no,15
6012,722,no,15
6013,149,no,15
6015,925,no,15
6016,262,no,15
6017,351,no,15
6020,905,no,15
6021,215,no,15
6022,247,no,15
6023,38,no,15
6024,918,no,15
6025,398,no,15
6027,718,no,15
6028,919,no,15
6029,215,no,15
6033,150,no,15
6034,879,no,15
6035,244,no,15
6038,143,no,15
6039,773,no,15
6040,825,no,15
6041,143,no,15
6042,920,no,15
6045,929,no,15
6046,120,no,15
6047,927,no,15
6050,141,no,15
6051,879,no,15
6052,146,no,15
6055,666,no,15
6056,248,no,15
6057,216,no,15
6061,148,no,15
6062,120,no,15
6063,38,no,15
6066,926,no,15
6067,38,no,15
6070,216,no,15
6071,923,no,15
6072,922,no,15
6073,351,no,15
6074,666,no,15
6075,879,no,15
6076,148,no,15
6077,351,no,15
6078,150,no,15
6079,924,no,15
6080,921,no,15
6081,929,no,15
6082,928,no,15
6083,918,no,15
6084,141,no,15
6085,876,no,15
6086,263,no,15
6087,148,no,15
6088,880,no,15
6089,400,no,15
6090,215,no,15
6091,351,no,15
6092,925,no,15
6093,916,no,15
6094,216,no,15
6095,244,no,15
6096,215,no,15
6097,351,no,15
6098,215,no,16
6099,813,no,16
6100,880,no,16
6101,248,no,16
6102,214,no,16
6103,126,no,16
6104,120,no,16
6105,214,no,16
6106,216,no,16
6107,924,no,16
6108,111,no,16
6109,879,no,16
6110,400,no,16
6111,923,no,16
6112,351,no,16
6113,351,no,16
6114,920,no,16
6115,110,no,16
6116,143,no,16
6117,213,no,16
6118,143,no,16
6119,351,no,16
6120,138,no,16
6121,397,no,16
6122,247,no,16
6123,916,no,16
6124,400,no,16
6125,666,no,16
6126,38,no,16
6127,141,no,16
6128,148,no,16
6129,917,no,16
6130,924,no,16
6131,264,no,16
6132,918,no,16
6133,400,no,16
6134,929,no,16
6135,253,no,16
6136,920,no,16
6137,148,no,16
6138,149,no,16
6139,208,no,16
6140,213,no,16
6141,149,no,16
6142,148,no,16
6143,248,no,16
6144,111,no,16
6145,142,no,16
6146,150,no,16
6147,916,no,16
6148,139,no,16
6149,252,no,16
6150,146,no,16
6151,921,no,16
6152,918,no,16
6153,146,no,16
6154,263,no,16
6155,666,no,16
6156,150,no,16
6157,213,no,16
6158,351,no,16
6159,215,no,16
6160,920,no,16
6161,918,no,16
6162,400,no,16
6163,927,no,16
6164,141,no,16
6165,666,no,16
6166,880,no,16
6167,248,no,16
6168,666,no,16
6169,264,no,16
6170,666,no,16
6171,400,no,16
6172,216,no,16
6173,143,no,16
6174,195,no,16
6175,215,no,16
6176,142,no,16
6177,262,no,16
6178,191,no,16
6179,929,no,16
6180,351,no,16
6181,213,no,16
6182,351,no,16
6183,722,no,16
6184,921,no,16
6185,917,no,16
6186,928,no,16
6187,923,no,16
6188,141,no,16
6189,351,no,16
6190,351,no,16
6191,400,no,16
6192,825,no,16
6193,880,no,16
6194,213,no,16
6195,919,no,16
6196,933,no,16
6197,208,no,16
6198,149,no,16
6199,880,no,16
6200,918,no,16
6201,811,no,16
6202,397,no,16
6203,247,no,16
6204,142,no,16
6205,120,no,16
6206,666,no,16
6207,916,no,16
6208,666,no,16
6209,141,no,16
6210,150,no,16
6211,877,no,16
6212,929,no,16
6213,400,no,16
6214,144,no,16
6215,253,no,16
6216,142,no,16
6217,399,no,16
6218,59,no,16
6220,207,no,16
6221,338,no,16
6222,809,no,16
6224,400,no,16
6225,263,no,16
6226,250,no,16
6229,815,no,16
6230,258,no,16
6231,252,no,16
6232,194,no,16
6233,241,no,16
6235,99,no,16
6236,68,no,16
6237,129,no,16
6241,36,no,16
6242,210,no,16
6243,243,no,16
6245,247,no,16
6246,651,no,16
6247,253,no,16
6248,255,no,16
6249,207,no,16
6252,205,no,16
6253,256,no,16
6254,220,no,16
6257,58,no,16
6258,124,no,16
6259,98,no,16
6262,223,no,16
6263,59,no,16
6264,246,no,16
6268,130,no,16
6269,253,no,16
6270,128,no,16
6273,242,no,16
6274,400,no,16
6275,251,no,16
6278,399,no,16
6279,254,no,16
6280,94,no,16
6281,814,no,16
6282,63,no,16
6283,219,no,16
6284,254,no,16
6285,651,no,16
6286,36,no,16
6287,37,no,16
6288,400,no,16
6289,135,no,16
6290,219,no,16
6291,255,no,16
6292,206,no,16
6293,210,no,16
6294,250,no,16
6295,252,no,16
6296,11,no,16
6297,400,no,16
6298,59,no,16
6299,252,no,16
6300,121,no,16
6301,128,no,16
6302,250,no,16
6303,246,no,16
6304,220,no,16
6305,224,no,16
6306,94,no,16
6307,833,no,16
6308,249,no,16
6309,63,no,16
6310,915,no,16
6311,913,no,16
6312,256,no,16
6313,135,no,16
6314,189,no,16
6315,223,no,16
6316,253,no,16
6317,258,no,16
6318,132,no,16
6319,194,no,16
6320,133,no,16
6321,98,no,16
6322,190,no,16
6323,249,no,16
6324,209,no,16
6325,59,no,16
6326,207,no,16
6327,252,no,16
6328,239,no,16
6329,255,no,16
6330,224,no,16
6331,140,no,16
6332,763,no,16
6333,223,no,16
6334,63,no,16
6335,132,no,16
6336,36,no,16
6337,250,no,16
6338,249,no,16
6339,401,no,16
6340,96,no,16
6341,258,no,16
6342,809,no,16
6343,255,no,16
6344,241,no,16
6345,138,no,16
6346,247,no,16
6347,807,no,16
6348,219,no,16
6349,59,no,16
6350,133,no,16
6351,338,no,16
6352,249,no,16
6353,255,no,16
6354,241,no,16
6355,222,no,16
6356,248,no,16
6357,256,no,16
6358,253,no,16
6359,95,no,16
6360,11,no,16
6361,910,no,16
6362,253,no,16
6363,122,no,16
6364,99,no,16
6365,205,no,16
6366,239,no,16
6367,246,no,16
6368,249,no,16
6369,258,no,16
6370,252,no,17
6371,207,no,17
6372,833,no,17
6373,204,no,17
6374,252,no,17
6375,5,no,17
6376,815,no,17
6377,59,no,17
6378,338,no,17
6379,652,no,17
6380,219,no,17
6381,13,no,17
6382,255,no,17
6383,400,no,17
6384,132,no,17
6385,133,no,17
6386,224,no,17
6387,242,no,17
6388,399,no,17
6389,58,no,17
6390,63,no,17
6391,255,no,17
6392,252,no,17
6393,37,no,17
6394,250,no,17
6395,133,no,17
6396,223,no,17
6397,913,no,17
6398,258,no,17
6399,931,no,17
6400,246,no,17
6401,98,no,17
6402,5,no,17
6403,833,no,17
6404,251,no,17
6405,135,no,17
6406,140,no,17
6407,814,no,17
6408,191,no,17
6409,255,no,17
6410,252,no,17
6411,224,no,17
6412,138,no,17
6413,95,no,17
6414,219,no,17
6415,94,no,17
6416,90,no,17
6417,238,no,17
6418,9,no,17
6420,227,no,17
6421,54,no,17
6423,226,no,17
6424,652,no,17
6428,260,no,17
6429,199,no,17
6430,401,no,17
6431,89,no,17
6432,240,no,17
6435,93,no,17
6436,231,no,17
6440,9,no,17
6441,65,no,17
6444,55,no,17
6445,218,no,17
6446,6,no,17
6449,15,no,17
6450,239,no,17
6451,203,no,17
6454,265,no,17
6455,198,no,17
6458,193,no,17
6459,810,no,17
6460,89,no,17
6462,66,no,17
6463,237,no,17
6464,762,no,17
6468,238,no,17
6469,51,no,17
6470,69,no,17
6473,401,no,17
6474,227,no,17
6477,260,no,17
6478,203,no,17
6479,829,no,17
6480,198,no,17
6481,240,no,17
6482,378,no,17
6483,89,no,17
6484,92,no,17
6485,74,no,17
6486,236,no,17
6487,64,no,17
6488,55,no,17
6489,127,no,17
6490,238,no,17
6491,407,no,17
6492,239,no,17
6493,227,no,17
6494,260,no,17
6495,259,no,17
6496,35,no,17
6497,202,no,17
6498,406,no,17
6499,88,no,17
6500,35,no,17
6501,60,no,17
6502,401,no,17
6503,217,no,17
6504,29,no,17
6505,228,no,17
6506,829,no,17
6507,259,no,17
6508,193,no,17
6509,199,no,17
6510,682,no,17
6511,10,no,17
6512,67,no,17
6513,59,no,17
6514,406,no,17
6515,652,no,17
6516,236,no,17
6517,240,no,17
6518,24,no,17
6519,228,no,17
6520,93,no,17
6521,64,no,17
6522,88,no,17
6523,406,no,17
6524,60,no,17
6525,407,no,17
6526,123,no,17
6527,217,no,17
6528,265,no,17
6529,28,no,17
6530,221,no,17
6531,18,no,17
6532,193,no,17
6533,24,no,17
6534,66,no,17
6535,57,no,17
6536,14,no,17
6537,980,no,17
6538,262,no,17
6539,829,no,17
6540,52,no,17
6541,217,no,17
6542,978,no,17
6543,220,no,17
6544,245,no,17
6545,18,no,17
6546,94,no,17
6547,16,no,17
6548,14,no,17
6549,55,no,17
6550,187,no,17
6551,407,no,17
6552,4,no,17
6553,260,no,17
6554,221,no,17
6555,50,no,17
6556,194,no,17
6557,93,no,17
6558,86,no,17
6559,65,no,17
6560,6,no,17
6561,664,no,17
6562,75,no,17
6563,265,no,17
6564,407,no,17
6565,225,no,17
6566,245,no,17
6567,98,no,17
6568,978,no,17
6569,15,no,17
6570,51,no,17
6571,73,no,17
6572,14,no,17
6573,664,no,17
6574,401,no,17
6575,829,no,17
6576,75,no,17
6577,240,no,17
6578,259,no,17
6579,94,no,17
6580,92,no,17
6581,50,no,17
6582,60,no,17
6583,8,no,17
6584,79,no,17
6585,785,no,17
6586,71,no,17
6587,260,no,17
6588,407,no,17
6589,193,no,17
6590,75,no,17
6591,260,no,17
6592,9,no,17
6593,201,no,17
6594,54,no,17
6595,66,no,17
6596,200,no,17
6597,197,no,17
6598,977,no,17
6599,15,no,17
6600,78,no,17
6601,829,no,17
6602,265,no,17
6603,220,no,17
6604,71,no,17
6605,259,no,17
6606,161,no,17
6607,276,no,17
6609,735,no,17
6610,276,no,17
6611,103,no,17
6613,20,no,17
6614,104,no,17
6615,406,no,17
6618,25,no,17
6619,104,no,17
6620,236,no,17
6621,19,no,17
6622,57,no,17
6625,276,no,17
6626,736,no,17
6630,276,no,17
6631,850,no,17
6634,107,no,17
6635,158,no,17
6638,1045,no,17
6639,20,no,17
6642,230,no,17
6643,764,no,17
6644,26,no,17
6647,109,no,17
6648,33,no,17
6650,853,no,17
6651,33,no,17
6652,81,no,17
6656,160,no,17
6657,23,no,17
6658,46,no,17
6661,159,no,17
6662,276,no,17
6665,378,no,17
6666,845,no,17
6667,81,no,17
6668,20,no,17
6669,231,no,17
6670,973,no,17
6671,231,no,18
6672,102,no,18
6673,153,no,18
6674,827,no,18
6675,39,no,18
6676,276,no,18
6677,46,no,18
6678,848,no,18
6679,84,no,18
6680,848,no,18
6681,378,no,18
6682,83,no,18
6683,845,no,18
6684,408,no,18
6685,974,no,18
6686,408,no,18
6687,976,no,18
6688,24,no,18
6689,821,no,18
6690,4,no,18
6691,152,no,18
6692,233,no,18
6693,52,no,18
6694,378,no,18
6695,46,no,18
6696,369,no,18
6697,83,no,18
6698,17,no,18
6699,378,no,18
6700,973,no,18
6701,232,no,18
6702,235,no,18
6703,155,no,18
6704,137,no,18
6705,360,no,18
6706,79,no,18
6707,358,no,18
6708,152,no,18
6709,84,no,18
6710,393,no,18
6711,76,no,18
6712,978,no,18
6713,396,no,18
6714,76,no,18
6715,408,no,18
6716,43,no,18
6717,358,no,18
6718,235,no,18
6719,357,no,18
6720,155,no,18
6721,233,no,18
6722,389,no,18
6723,4,no,18
6724,137,no,18
6725,53,no,18
6726,470,no,18
6727,766,no,18
6728,867,no,18
6729,79,no,18
6730,232,no,18
6731,76,no,18
6732,357,no,18
6733,235,no,18
6734,171,no,18
6735,154,no,18
6736,234,no,18
6737,395,no,18
6738,234,no,18
6739,4,no,18
6740,466,no,18
6741,234,no,18
6742,388,no,18
6743,766,no,18
6744,789,no,18
6745,378,no,18
6746,174,no,18
6747,79,no,18
6748,232,no,18
6749,790,no,18
6750,235,no,18
6751,43,no,18
6752,391,no,18
6753,235,no,18
6754,470,no,18
6755,234,no,18
6756,792,no,18
6757,378,no,18
6758,237,no,18
6759,31,no,18
6760,237,no,18
6761,79,no,18
6762,19,no,18
6763,229,no,18
6764,171,no,18
6765,238,no,18
6766,31,no,18
6767,391,no,18
6768,234,no,18
6769,393,no,18
6770,22,no,18
6771,196,no,18
6772,378,no,18
6773,26,no,18
6774,409,no,18
6775,25,no,18
6776,227,no,18
6777,19,no,18
6778,358,no,18
6779,865,no,18
6780,158,no,18
6781,234,no,18
6782,393,no,18
6783,234,no,18
6784,32,no,18
6785,375,no,18
6786,20,no,18
6787,403,no,18
6788,158,no,18
6789,26,no,18
6790,161,no,18
6791,237,no,18
6792,25,no,18
6793,161,no,18
6794,237,no,18
6795,358,no,18
6796,238,no,18
6797,276,no,18
6798,375,no,18
6799,104,no,18
6800,175,no,18
6803,374,no,18
6804,716,no,18
6806,717,no,18
6807,346,no,18
6808,49,no,18
6811,717,no,18
6812,165,no,18
6813,344,no,18
6814,212,no,18
6817,167,no,18
6818,181,no,18
6822,1028,no,18
6823,361,no,18
6826,676,no,18
6827,391,no,18
6828,608,no,18
6831,157,no,18
6832,175,no,18
6833,408,no,18
6836,165,no,18
6837,610,no,18
6838,408,no,18
6841,793,no,18
6842,801,no,18
6843,849,no,18
6845,360,no,18
6846,362,no,18
6850,816,no,18
6851,745,no,18
6852,610,no,18
6855,261,no,18
6856,167,no,18
6857,212,no,18
6860,716,no,18
6861,378,no,18
6862,2,no,18
6863,717,no,18
6864,340,no,18
6865,165,no,18
6866,170,no,18
6867,788,no,18
6868,328,no,18
6869,360,no,18
6870,533,no,18
6871,347,no,18
6872,360,no,18
6873,533,no,18
6874,261,no,18
6875,162,no,18
6876,378,no,18
6877,343,no,18
6878,166,no,18
6879,793,no,18
6880,179,no,18
6881,378,no,18
6882,359,no,18
6883,680,no,18
6884,179,no,18
6885,360,no,18
6886,106,no,18
6887,382,no,18
6888,348,no,18
6889,103,no,18
6890,261,no,18
6891,114,no,18
6892,361,no,18
6893,715,no,18
6894,346,no,18
6895,341,no,18
6896,175,no,18
6897,377,no,18
6898,610,no,18
6899,360,no,18
6900,44,no,18
6901,166,no,18
6902,170,no,18
6903,176,no,18
6904,1039,no,18
6905,328,no,18
6906,167,no,18
6907,174,no,18
6908,49,no,18
6909,357,no,18
6910,716,no,18
6911,358,no,18
6912,340,no,18
6913,105,no,18
6914,41,no,18
6915,31,no,18
6916,358,no,18
6917,31,no,18
6918,716,no,18
6919,349,no,18
6920,356,no,18
